"CellId, AverageHeight"
8711b1750fffff,196.16666666666666
8711a3271fffff,193.83333333333334
87151e1b2fffff,854.5
871468661fffff,1398.3333333333333
871571cebfffff,316.0
8704eba94fffff,718.1666666666666
872e8d16cfffff,-32.666666666666664
87172da51fffff,578.5
871414b28fffff,377.6666666666667
870a76274fffff,405.0
8710a80c6fffff,67.0
87105458dfffff,221.5
870a5cd2bfffff,495.6666666666667
871000a54fffff,137.66666666666666
871714508fffff,305.6666666666667
870ab0864fffff,340.5
871768041fffff,264.1666666666667
8704d254bfffff,332.1666666666667
872d6a599fffff,105.16666666666667
8710e26b6fffff,183.0
8714f678afffff,804.8333333333334
870b0439dfffff,77.83333333333333
87154a2c3fffff,216.83333333333334
871189d28fffff,97.5
8716328a6fffff,751.0
870b4530efffff,15.833333333333334
87256e502fffff,1055.0
870a9dc9cfffff,485.1666666666667
87101361cfffff,128.0
871701940fffff,447.3333333333333
870a35303fffff,143.83333333333334
870a4a163fffff,7.333333333333333
872ece0ddfffff,332.8333333333333
871606795fffff,448.8333333333333
871740619fffff,257.6666666666667
8704aab23fffff,88.66666666666667
871162300fffff,226.66666666666666
872d42b71fffff,91.83333333333333
8714ced62fffff,31.333333333333332
870b304aefffff,67.5
8705a5ccefffff,77.0
87152289bfffff,514.5
870adc975fffff,453.5
87058ea1dfffff,462.0
872546adafffff,449.0
87119eb88fffff,140.0
870ac56c4fffff,522.6666666666666
870493872fffff,1334.3333333333333
870a0d8dbfffff,324.3333333333333
871729368fffff,649.0
870a61414fffff,107.83333333333333
870a71b8bfffff,48.0
87206396cfffff,203.66666666666666
870a1e052fffff,345.5
87176c72afffff,11.166666666666666
8704d6c34fffff,254.0
872d6ec82fffff,85.5
87118e411fffff,175.66666666666666
870b08a86fffff,72.5
870a995b3fffff,452.1666666666667
87154e9acfffff,148.66666666666666
871586b4bfffff,1105.1666666666667
8715a24e5fffff,761.3333333333334
871533012fffff,470.3333333333333
8705b6445fffff,365.8333333333333
870b9475efffff,318.6666666666667
870b40c25fffff,31.666666666666668
872d532e8fffff,491.0
87148b9a0fffff,66.16666666666667
870aed0ecfffff,237.66666666666666
870a8d525fffff,319.0
871750d90fffff,-78.5
871744d02fffff,388.1666666666667
870ae105efffff,533.1666666666666
8710cb405fffff,53.333333333333336
870db24dcfffff,569.1666666666666
8714d344bfffff,926.1666666666666
870b886d0fffff,116.16666666666667
870413c28fffff,25.5
871023d93fffff,138.66666666666666
8715ae573fffff,760.6666666666666
87252b140fffff,2468.0
87216aba5fffff,96.33333333333333
87058a334fffff,34.833333333333336
870b14b14fffff,98.33333333333333
870b6864dfffff,30.666666666666668
871146966fffff,151.83333333333334
8704e2cc2fffff,9.0
87140bd56fffff,1555.8333333333333
870a6d4a2fffff,171.66666666666666
872068055fffff,434.3333333333333
8714043b1fffff,829.8333333333334
8704db31dfffff,575.8333333333334
8710eb488fffff,75.5
870b60ca8fffff,93.16666666666667
872d7336bfffff,27.666666666666668
872163200fffff,114.66666666666667
8714aba23fffff,636.0
871553095fffff,547.8333333333334
870a19969fffff,232.66666666666666
87252379bfffff,1809.1666666666667
871582462fffff,534.6666666666666
87152e929fffff,367.8333333333333
8705b1d5cfffff,102.5
870b90075fffff,423.8333333333333
870ae8a03fffff,407.1666666666667
87111a855fffff,122.5
8704b6bb1fffff,542.5
8710c3a60fffff,128.66666666666666
870a91c0efffff,440.3333333333333
8714304c2fffff,588.0
8704b38f5fffff,722.3333333333334
872d4b943fffff,-15.166666666666666
87019dc88fffff,-233.66666666666666
8710c6d1cfffff,203.0
870a41391fffff,76.5
8705aeaa0fffff,-4.833333333333333
87152b66dfffff,266.5
8716a5035fffff,686.8333333333334
8700a2addfffff,299.6666666666667
871556351fffff,561.5
871502818fffff,1192.1666666666667
871626818fffff,388.5
8710ee744fffff,350.5
870a166adfffff,417.6666666666667
870585c4bfffff,68.0
870532112fffff,277.1666666666667
871195db6fffff,248.5
871408a9afffff,1642.6666666666667
87048aaa0fffff,302.5
8711436aafffff,-22.0
870b11858fffff,42.5
